OPR_DT,OPR_HR,MW
11/16/2019,15,29.5156
11/16/2019,16,37.37375
11/16/2019,17,48.55025
11/16/2019,18,59.93621
11/16/2019,19,45.54396
11/16/2019,20,48.454
11/16/2019,21,43.57986
11/16/2019,22,39.30922
11/16/2019,23,37.70664
11/16/2019,24,34.59027
11/17/2019,1,33.7138
11/17/2019,2,33.74244
11/17/2019,3,33.04971
11/17/2019,4,33.35057
11/17/2019,5,33.66649
11/17/2019,6,33.93582
11/17/2019,7,37.17806
11/17/2019,8,32.17694
11/17/2019,9,26.91798
11/17/2019,10,22.50882
11/17/2019,11,22.1289
11/17/2019,12,22.94309
11/17/2019,13,24.26056
11/17/2019,14,27.46228
11/17/2019,15,32.43384
11/17/2019,16,41.54306
11/17/2019,17,54.33228
11/17/2019,18,85.25262
11/17/2019,19,56.36496
11/17/2019,20,49.95955
11/17/2019,21,48.28303
11/17/2019,22,42.17929
11/17/2019,23,38.56989
11/17/2019,24,36.26029
11/18/2019,1,33.51013
11/18/2019,2,31.80968
11/18/2019,3,31.22935
11/18/2019,4,32.00565
11/18/2019,5,36.46541
11/18/2019,6,39.70537
11/18/2019,7,57.13802
11/18/2019,8,41.89482
11/18/2019,9,34.98889
11/18/2019,10,30.50939
11/18/2019,11,28.92415
11/18/2019,12,30.42935
11/18/2019,13,32.39048
11/18/2019,14,36.15836
11/18/2019,15,39.08933
11/18/2019,16,48.22016
11/18/2019,17,61.68942
11/18/2019,18,113.12858
11/18/2019,19,62.14078
11/18/2019,20,48.36028
11/18/2019,21,45.86169
11/18/2019,22,44.92863
11/18/2019,23,39.89274
11/18/2019,24,34.55786
11/19/2019,1,33.57646
11/19/2019,2,33.28653
11/19/2019,3,31.89637
11/19/2019,4,32.07372
11/19/2019,5,33.47691
11/19/2019,6,36.41243
11/19/2019,7,44.71099
11/19/2019,8,38.49078
11/19/2019,9,35.9485
11/19/2019,10,33.87943
11/19/2019,11,32.7247
11/19/2019,12,31.07205
11/19/2019,13,31.50907
11/19/2019,14,34.75251
11/19/2019,15,37.27087
11/19/2019,16,44.377
11/19/2019,17,52.04204
11/19/2019,18,76.21357
11/19/2019,19,56.30052
11/19/2019,20,48.98362
11/19/2019,21,43.20159
11/19/2019,22,40.89464
11/19/2019,23,37.09281
11/19/2019,24,34.5876
11/20/2019,1,34.02879
11/20/2019,2,33.1697
11/20/2019,3,32.32
11/20/2019,4,32.34954
11/20/2019,5,34.0446
11/20/2019,6,37.50771
11/20/2019,7,43.46964
11/20/2019,8,41.54398
11/20/2019,9,40.22585
11/20/2019,10,36.95703
11/20/2019,11,34.4712
11/20/2019,12,32.37133
11/20/2019,13,32.42888
11/20/2019,14,35.56157
11/20/2019,15,36.01455
11/20/2019,16,40.37015
11/20/2019,17,44.93125
11/20/2019,18,77.8526
11/20/2019,19,58.38686
11/20/2019,20,50.57105
11/20/2019,21,47.9519
11/20/2019,22,42.85078
11/20/2019,23,41.59722
11/20/2019,24,39.42981
11/21/2019,1,42.6659
11/21/2019,2,41.64368
11/21/2019,3,40.71708
11/21/2019,4,40.94403
11/21/2019,5,42.9895
11/21/2019,6,53.50152
11/21/2019,7,59.25114
11/21/2019,8,54.58737
11/21/2019,9,49.21923
11/21/2019,10,46.92717
11/21/2019,11,40.5525
11/21/2019,12,38.22032
11/21/2019,13,37.35495
11/21/2019,14,40.73632
11/21/2019,15,42.447
11/21/2019,16,50.10844
11/21/2019,17,62.87395
11/21/2019,18,106.03965
11/21/2019,19,76.43071
11/21/2019,20,65.88825
11/21/2019,21,60.45685
11/21/2019,22,50.75761
11/21/2019,23,48.86179
11/21/2019,24,46.7625
11/22/2019,1,42.64956
11/22/2019,2,42.47391
11/22/2019,3,40.48846
11/22/2019,4,41.26944
11/22/2019,5,42.75968
11/22/2019,6,53.72145
11/22/2019,7,63.5388
11/22/2019,8,55.37245
11/22/2019,9,44.43955
11/22/2019,10,38.3419
11/22/2019,11,35.21792
11/22/2019,12,35.03902
11/22/2019,13,33.93398
11/22/2019,14,35.00431
11/22/2019,15,36.65783
11/22/2019,16,48.76471
11/22/2019,17,65.61967
11/22/2019,18,96.29458
11/22/2019,19,72.89409
11/22/2019,20,61.64059
11/22/2019,21,57.51783
11/22/2019,22,51.00852
11/22/2019,23,50.90675
11/22/2019,24,47.62335
11/23/2019,1,45.81906
11/23/2019,2,42.72825
11/23/2019,3,41.03277
11/23/2019,4,42.90456
11/23/2019,5,45.29054
11/23/2019,6,48.27536
11/23/2019,7,47.78432
11/23/2019,8,44.30358
11/23/2019,9,41.17983
11/23/2019,10,34.63665
11/23/2019,11,30.93365
11/23/2019,12,28.73163
11/23/2019,13,29.42686
11/23/2019,14,30.03908
11/23/2019,15,34.63767
11/23/2019,16,42.83438
11/23/2019,17,53.37
11/23/2019,18,81.33768
11/23/2019,19,64.81807
11/23/2019,20,60.59901
11/23/2019,21,53.06828
11/23/2019,22,49.75992
11/23/2019,23,54.88107
11/23/2019,24,44.57415
11/24/2019,1,42.49935
11/24/2019,2,39.73507
11/24/2019,3,38.67588
11/24/2019,4,38.33016
11/24/2019,5,40.68676
11/24/2019,6,44.96695
11/24/2019,7,47.47949
11/24/2019,8,45.22379
11/24/2019,9,37.46329
11/24/2019,10,30.98659
11/24/2019,11,27.53011
11/24/2019,12,26.81515
11/24/2019,13,29.25503
11/24/2019,14,29.66719
11/24/2019,15,34.56896
11/24/2019,16,42.73772
11/24/2019,17,51.02553
11/24/2019,18,78.58317
11/24/2019,19,61.80895
11/24/2019,20,60.88283
11/24/2019,21,52.15556
11/24/2019,22,48.92033
11/24/2019,23,43.27117
11/24/2019,24,39.98673
11/25/2019,1,38.03343
11/25/2019,2,34.79303
11/25/2019,3,34.42026
11/25/2019,4,35.92658
11/25/2019,5,40.08493
11/25/2019,6,46.47462
11/25/2019,7,52.26
11/25/2019,8,43.20461
11/25/2019,9,40.72055
11/25/2019,10,35.10517
11/25/2019,11,32.97882
11/25/2019,12,30.13756
11/25/2019,13,30.09368
11/25/2019,14,30.81371
11/25/2019,15,34.71003
11/25/2019,16,41.30473
11/25/2019,17,50.62179
11/25/2019,18,81.21301
11/25/2019,19,63.1196
11/25/2019,20,61.06002
11/25/2019,21,50.41641
11/25/2019,22,44.68071
11/25/2019,23,42.4357
11/25/2019,24,39.70735
11/26/2019,1,39.15267
11/26/2019,2,39.90366
11/26/2019,3,39.02396
11/26/2019,4,40.93012
11/26/2019,5,43.07112
11/26/2019,6,50.51552
11/26/2019,7,59.19607
11/26/2019,8,55.53828
11/26/2019,9,42.41054
11/26/2019,10,38.67235
11/26/2019,11,35.03106
11/26/2019,12,34.81901
11/26/2019,13,35.28908
11/26/2019,14,36.8201
11/26/2019,15,38.47306
11/26/2019,16,46.35414
11/26/2019,17,61.48896
11/26/2019,18,83.17144
11/26/2019,19,65.58449
11/26/2019,20,59.93804
11/26/2019,21,56.55446
11/26/2019,22,51.24455
11/26/2019,23,46.58668
11/26/2019,24,42.24777
11/27/2019,1,38.90543
11/27/2019,2,35.59654
11/27/2019,3,35.28047
11/27/2019,4,35.45252
11/27/2019,5,36.89232
11/27/2019,6,41.95341
11/27/2019,7,50.40276
11/27/2019,8,48.74029
11/27/2019,9,43.02577
11/27/2019,10,42.31841
11/27/2019,11,40.17063
11/27/2019,12,40.04154
11/27/2019,13,38.17821
11/27/2019,14,39.34878
11/27/2019,15,39.69334
11/27/2019,16,46.56493
11/27/2019,17,51.72567
11/27/2019,18,72.65988
11/27/2019,19,61.57611
11/27/2019,20,55.62027
11/27/2019,21,51.81229
11/27/2019,22,48.01225
11/27/2019,23,44.02529
11/27/2019,24,41.28339
11/28/2019,1,39.48848
11/28/2019,2,37.7114
11/28/2019,3,37.37435
11/28/2019,4,37.42283
11/28/2019,5,38.83854
11/28/2019,6,39.08604
11/28/2019,7,41.85591
11/28/2019,8,40.91197
11/28/2019,9,44.80174
11/28/2019,10,48.46836
11/28/2019,11,46.4414
11/28/2019,12,46.53411
11/28/2019,13,44.95205
11/28/2019,14,48.14633
11/28/2019,15,49.57706
11/28/2019,16,49.35822
11/28/2019,17,48.80803
11/28/2019,18,52.85559
11/28/2019,19,51.54565
11/28/2019,20,48.38228
11/28/2019,21,44.72117
11/28/2019,22,41.67139
11/28/2019,23,40.34702
11/28/2019,24,40.17178
11/29/2019,1,39.32756
11/29/2019,2,38.57954
11/29/2019,3,37.10463
11/29/2019,4,37.26836
11/29/2019,5,38.80451
11/29/2019,6,43.40238
11/29/2019,7,43.55469
11/29/2019,8,40.04389
11/29/2019,9,37.87117
11/29/2019,10,33.11744
11/29/2019,11,31.452
11/29/2019,12,30.87759
11/29/2019,13,31.62014
11/29/2019,14,31.01622
11/29/2019,15,33.37255
11/29/2019,16,42.23836
11/29/2019,17,49.39354
11/29/2019,18,69.86368
11/29/2019,19,61.15983
11/29/2019,20,56.76215
11/29/2019,21,51.96545
11/29/2019,22,47.88699
11/29/2019,23,42.87586
11/29/2019,24,39.98892
11/30/2019,1,41.37314
11/30/2019,2,40.32935
11/30/2019,3,39.27464
11/30/2019,4,38.80928
11/30/2019,5,39.43019
11/30/2019,6,42.84446
11/30/2019,7,45.02718
11/30/2019,8,40.31851
11/30/2019,9,37.48051
11/30/2019,10,39.72741
11/30/2019,11,37.15827
11/30/2019,12,36.26366
11/30/2019,13,36.32837
11/30/2019,14,40.48016
11/30/2019,15,42.92448
11/30/2019,16,45.65572
11/30/2019,17,49.78895
11/30/2019,18,58.53175
11/30/2019,19,51.33324
11/30/2019,20,48.15758
11/30/2019,21,44.60028
11/30/2019,22,42.91889
11/30/2019,23,41.6974
11/30/2019,24,39.11937
12/1/2019,1,42.57862
12/1/2019,2,42.37505
12/1/2019,3,42.02073
12/1/2019,4,42.8822
12/1/2019,5,42.86101
12/1/2019,6,43.92855
12/1/2019,7,44.71668
12/1/2019,8,44.78718
12/1/2019,9,43.83733
12/1/2019,10,40.45095
12/1/2019,11,38.76448
12/1/2019,12,37.10122
12/1/2019,13,39.17662
12/1/2019,14,39.51134
12/1/2019,15,41.50995
12/1/2019,16,43.40634
12/1/2019,17,49.26028
12/1/2019,18,67.0279
12/1/2019,19,58.41228
12/1/2019,20,55.46159
12/1/2019,21,53.45903
12/1/2019,22,52.91574
12/1/2019,23,48.43354
12/1/2019,24,44.43125
12/2/2019,1,39.0187
12/2/2019,2,38.97751
12/2/2019,3,38.35175
12/2/2019,4,40.13177
12/2/2019,5,39.68032
12/2/2019,6,47.09753
12/2/2019,7,57.11472
12/2/2019,8,56.24088
12/2/2019,9,46.89942
12/2/2019,10,44.20808
12/2/2019,11,41.70619
12/2/2019,12,41.34599
12/2/2019,13,40.55268
12/2/2019,14,42.24469
12/2/2019,15,44.55501
12/2/2019,16,51.24443
12/2/2019,17,60.38437
12/2/2019,18,74.86074
12/2/2019,19,71.31423
12/2/2019,20,65.30505
12/2/2019,21,57.66453
12/2/2019,22,52.02855
12/2/2019,23,47.22918
12/2/2019,24,44.61701
12/3/2019,1,35.41949
12/3/2019,2,35.72009
12/3/2019,3,33.37518
12/3/2019,4,33.227
12/3/2019,5,33.95297
12/3/2019,6,38.63521
12/3/2019,7,50.18589
12/3/2019,8,51.70463
12/3/2019,9,44.32264
12/3/2019,10,39.13153
12/3/2019,11,38.15812
12/3/2019,12,35.70982
12/3/2019,13,36.13277
12/3/2019,14,37.94045
12/3/2019,15,42.38992
12/3/2019,16,47.85893
12/3/2019,17,52.74212
12/3/2019,18,70.97514
12/3/2019,19,62.39295
12/3/2019,20,57.75893
12/3/2019,21,51.56492
12/3/2019,22,47.32983
12/3/2019,23,42.00178
12/3/2019,24,38.05009
12/4/2019,1,35.40811
12/4/2019,2,33.87664
12/4/2019,3,32.46536
12/4/2019,4,32.76654
12/4/2019,5,33.66089
12/4/2019,6,39.41218
12/4/2019,7,46.84964
12/4/2019,8,50.91276
12/4/2019,9,50.2209
12/4/2019,10,49.96705
12/4/2019,11,46.37663
12/4/2019,12,45.81846
12/4/2019,13,40.16379
12/4/2019,14,42.02026
12/4/2019,15,43.07026
12/4/2019,16,48.08457
12/4/2019,17,53.89848
12/4/2019,18,66.47939
12/4/2019,19,59.78017
12/4/2019,20,54.40046
12/4/2019,21,50.15554
12/4/2019,22,45.92161
12/4/2019,23,39.85522
12/4/2019,24,37.17986
12/5/2019,1,38.04726
12/5/2019,2,36.13613
12/5/2019,3,33.6141
12/5/2019,4,34.40054
12/5/2019,5,37.65802
12/5/2019,6,41.47024
12/5/2019,7,49.40512
12/5/2019,8,49.81845
12/5/2019,9,41.60304
12/5/2019,10,34.39616
12/5/2019,11,34.23811
12/5/2019,12,33.42517
12/5/2019,13,32.79784
12/5/2019,14,34.21378
12/5/2019,15,37.81657
12/5/2019,16,46.16893
12/5/2019,17,55.43782
12/5/2019,18,68.99459
12/5/2019,19,62.03053
12/5/2019,20,58.17496
12/5/2019,21,53.84081
12/5/2019,22,46.31133
12/5/2019,23,45.6039
12/5/2019,24,38.72777
12/6/2019,1,35.89111
12/6/2019,2,33.61775
12/6/2019,3,32.83989
12/6/2019,4,33.26791
12/6/2019,5,35.40453
12/6/2019,6,37.98274
12/6/2019,7,48.28867
12/6/2019,8,47.43487
12/6/2019,9,38.90984
12/6/2019,10,35.94835
12/6/2019,11,33.49257
12/6/2019,12,31.82968
12/6/2019,13,29.3311
12/6/2019,14,34.12336
12/6/2019,15,36.3165
12/6/2019,16,42.69133
12/6/2019,17,52.43709
12/6/2019,18,63.99417
12/6/2019,19,54.44436
12/6/2019,20,48.91855
12/6/2019,21,46.22683
12/6/2019,22,44.44212
12/6/2019,23,40.04918
12/6/2019,24,36.88884
12/7/2019,1,37.90333
12/7/2019,2,33.37064
12/7/2019,3,31.89424
12/7/2019,4,31.59173
12/7/2019,5,32.06875
12/7/2019,6,35.42454
12/7/2019,7,40.10551
12/7/2019,8,40.32992
12/7/2019,9,38.67576
12/7/2019,10,37.6908
12/7/2019,11,36.55652
12/7/2019,12,33.40683
12/7/2019,13,34.92086
12/7/2019,14,35.77699
12/7/2019,15,39.27444
12/7/2019,16,42.06607
12/7/2019,17,46.49295
12/7/2019,18,57.26814
12/7/2019,19,52.837
12/7/2019,20,47.98393
12/7/2019,21,46.88087
12/7/2019,22,42.05927
12/7/2019,23,39.81374
12/7/2019,24,36.2886
12/8/2019,1,37.37327
12/8/2019,2,34.34992
12/8/2019,3,32.68906
12/8/2019,4,32.18778
12/8/2019,5,32.14953
12/8/2019,6,34.97965
12/8/2019,7,37.08371
12/8/2019,8,37.84312
12/8/2019,9,37.94905
12/8/2019,10,34.73113
12/8/2019,11,32.23022
12/8/2019,12,30.02672
12/8/2019,13,29.35592
12/8/2019,14,29.83648
12/8/2019,15,32.74919
12/8/2019,16,35.95
12/8/2019,17,42.06348
12/8/2019,18,53.42291
12/8/2019,19,50.66793
12/8/2019,20,47.21316
12/8/2019,21,44.27339
12/8/2019,22,40.70749
12/8/2019,23,39.2292
12/8/2019,24,33.6039
12/9/2019,1,33.42294
12/9/2019,2,32.60646
12/9/2019,3,32.45749
12/9/2019,4,32.72427
12/9/2019,5,35.88649
12/9/2019,6,39.84614
12/9/2019,7,47.71753
12/9/2019,8,46.98188
12/9/2019,9,41.39823
12/9/2019,10,38.58206
12/9/2019,11,34.41392
12/9/2019,12,33.3973
12/9/2019,13,32.74178
12/9/2019,14,33.18701
12/9/2019,15,34.62875
12/9/2019,16,41.23078
12/9/2019,17,52.65288
12/9/2019,18,73.3016
12/9/2019,19,56.91558
12/9/2019,20,57.9526
12/9/2019,21,52.33392
12/9/2019,22,46.56963
12/9/2019,23,43.73493
12/9/2019,24,40.52943
12/10/2019,1,39.37011
12/10/2019,2,37.35137
12/10/2019,3,37.10944
12/10/2019,4,37.19537
12/10/2019,5,38.55438
12/10/2019,6,40.67699
12/10/2019,7,47.84304
12/10/2019,8,46.76338
12/10/2019,9,41.14718
12/10/2019,10,39.68608
12/10/2019,11,38.25093
12/10/2019,12,36.3979
12/10/2019,13,34.83639
12/10/2019,14,37.34413
12/10/2019,15,39.72236
12/10/2019,16,46.00934
12/10/2019,17,52.7785
12/10/2019,18,69.89011
12/10/2019,19,62.62257
12/10/2019,20,61.15415
12/10/2019,21,53.52943
12/10/2019,22,46.99651
12/10/2019,23,43.08613
12/10/2019,24,39.64351
12/11/2019,1,39.0097
12/11/2019,2,37.13221
12/11/2019,3,36.19792
12/11/2019,4,36.16554
12/11/2019,5,37.27273
12/11/2019,6,40.24308
12/11/2019,7,50.31438
12/11/2019,8,48.23271
12/11/2019,9,40.28515
12/11/2019,10,36.02346
12/11/2019,11,32.06461
12/11/2019,12,29.09979
12/11/2019,13,27.96021
12/11/2019,14,29.44682
12/11/2019,15,33.85136
12/11/2019,16,40.68912
12/11/2019,17,51.73526
12/11/2019,18,76.63018
12/11/2019,19,57.77746
12/11/2019,20,54.66505
12/11/2019,21,46.49417
12/11/2019,22,44.27936
12/11/2019,23,42.03974
12/11/2019,24,39.22579
12/12/2019,1,37.12326
12/12/2019,2,33.71504
12/12/2019,3,33.03502
12/12/2019,4,32.48003
12/12/2019,5,33.88543
12/12/2019,6,39.47728
12/12/2019,7,51.35661
12/12/2019,8,50.48596
12/12/2019,9,41.29567
12/12/2019,10,39.53081
12/12/2019,11,36.63615
12/12/2019,12,33.82332
12/12/2019,13,32.40351
12/12/2019,14,33.08653
12/12/2019,15,35.36411
12/12/2019,16,40.62303
12/12/2019,17,50.28136
12/12/2019,18,59.70173
12/12/2019,19,54.26
12/12/2019,20,50.75543
12/12/2019,21,47.98091
12/12/2019,22,40.43554
12/12/2019,23,35.67449
12/12/2019,24,33.13019
12/13/2019,1,35.90923
12/13/2019,2,34.39023
12/13/2019,3,34.82805
12/13/2019,4,33.91088
12/13/2019,5,34.78683
12/13/2019,6,39.46935
12/13/2019,7,47.97313
12/13/2019,8,44.23245
12/13/2019,9,37.19236
12/13/2019,10,35.61888
12/13/2019,11,31.26614
12/13/2019,12,28.82627
12/13/2019,13,27.95839
12/13/2019,14,31.02307
12/13/2019,15,33.60823
12/13/2019,16,39.75118
12/13/2019,17,46.38683
12/13/2019,18,54.31193
12/13/2019,19,53.08759
12/13/2019,20,48.49313
12/13/2019,21,45.11696
12/13/2019,22,40.52896
12/13/2019,23,38.79548
12/13/2019,24,34.08595
12/14/2019,1,34.03519
12/14/2019,2,35.08074
12/14/2019,3,33.2663
12/14/2019,4,31.38555
12/14/2019,5,33.1601
12/14/2019,6,35.64862
12/14/2019,7,37.20927
12/14/2019,8,34.97945
12/14/2019,9,30.45473
12/14/2019,10,30.08765
12/14/2019,11,29.40994
12/14/2019,12,28.25014
12/14/2019,13,26.36305
12/14/2019,14,26.5747
12/14/2019,15,28.29624
12/14/2019,16,33.19771
12/14/2019,17,38.82124
12/14/2019,18,41.99084
12/14/2019,19,40.34321
12/14/2019,20,40.25404
12/14/2019,21,39.77866
12/14/2019,22,37.52604
12/14/2019,23,34.44229
12/14/2019,24,31.99897
12/15/2019,1,32.9307
12/15/2019,2,30.83949
12/15/2019,3,31.09701
12/15/2019,4,31.13312
12/15/2019,5,32.87375
12/15/2019,6,35.59553
12/15/2019,7,36.32214
12/15/2019,8,35.98682
12/15/2019,9,30.61411
12/15/2019,10,27.74464
12/15/2019,11,24.73516
12/15/2019,12,24.396
12/15/2019,13,25.94875
12/15/2019,14,23.4601
12/15/2019,15,25.52275
12/15/2019,16,34.22291
12/15/2019,17,42.0916
12/15/2019,18,57.3023
12/15/2019,19,51.40217
12/15/2019,20,51.45517
12/15/2019,21,50.68538
12/15/2019,22,45.23111
12/15/2019,23,43.24485
12/15/2019,24,39.74207
12/16/2019,1,36.78238
12/16/2019,2,35.48293
12/16/2019,3,35.43463
12/16/2019,4,36.65627
12/16/2019,5,39.11162
12/16/2019,6,43.65888
12/16/2019,7,63.40755
12/16/2019,8,51.52891
12/16/2019,9,41.04231
12/16/2019,10,33.59744
12/16/2019,11,31.03243
12/16/2019,12,30.43546
12/16/2019,13,30.12549
12/16/2019,14,29.43243
12/16/2019,15,31.41721
12/16/2019,16,39.61907
12/16/2019,17,47.56044
12/16/2019,18,72.48814
12/16/2019,19,66.8647
12/16/2019,20,62.513
12/16/2019,21,53.97951
12/16/2019,22,47.29412
12/16/2019,23,41.459
12/16/2019,24,38.48079
12/17/2019,1,39.56976
12/17/2019,2,36.9327
12/17/2019,3,35.03579
12/17/2019,4,37.56081
12/17/2019,5,39.73639
12/17/2019,6,45.0286
12/17/2019,7,60.78481
12/17/2019,8,52.33711
12/17/2019,9,43.2566
12/17/2019,10,39.97331
12/17/2019,11,38.50251
12/17/2019,12,36.05455
12/17/2019,13,35.01185
12/17/2019,14,35.2288
12/17/2019,15,39.69787
12/17/2019,16,44.04314
12/17/2019,17,52.93542
12/17/2019,18,70.65452
12/17/2019,19,67.03936
12/17/2019,20,61.96534
12/17/2019,21,56.56358
12/17/2019,22,50.00515
12/17/2019,23,43.91746
12/17/2019,24,40.99794
12/18/2019,1,42.29462
12/18/2019,2,39.96437
12/18/2019,3,39.19483
12/18/2019,4,41.16731
12/18/2019,5,43.10578
12/18/2019,6,47.46404
12/18/2019,7,61.16861
12/18/2019,8,59.73334
12/18/2019,9,47.52109
12/18/2019,10,44.04682
12/18/2019,11,41.4567
12/18/2019,12,40.73507
12/18/2019,13,38.56163
12/18/2019,14,37.09791
12/18/2019,15,39.25673
12/18/2019,16,42.77538
12/18/2019,17,56.09097
12/18/2019,18,75.46713
12/18/2019,19,70.77981
12/18/2019,20,63.58541
12/18/2019,21,56.43795
12/18/2019,22,50.13184
12/18/2019,23,46.10717
12/18/2019,24,43.0268
12/19/2019,1,40.33599
12/19/2019,2,39.85762
12/19/2019,3,39.46466
12/19/2019,4,39.91232
12/19/2019,5,40.45455
12/19/2019,6,48.49596
12/19/2019,7,62.7816
12/19/2019,8,56.14081
12/19/2019,9,41.91681
12/19/2019,10,37.4544
12/19/2019,11,38.75889
12/19/2019,12,36.36035
12/19/2019,13,29.21111
12/19/2019,14,30.25396
12/19/2019,15,33.63128
12/19/2019,16,39.71703
12/19/2019,17,54.3166
12/19/2019,18,69.37432
12/19/2019,19,64.93668
12/19/2019,20,61.35217
12/19/2019,21,56.25771
12/19/2019,22,49.69737
12/19/2019,23,44.35375
12/19/2019,24,40.49746
12/20/2019,1,37.63
12/20/2019,2,36.81816
12/20/2019,3,36.46666
12/20/2019,4,37.10275
12/20/2019,5,38.48389
12/20/2019,6,42.41934
12/20/2019,7,53.47732
12/20/2019,8,51.70744
12/20/2019,9,40.57994
12/20/2019,10,38.61357
12/20/2019,11,34.23015
12/20/2019,12,32.77219
12/20/2019,13,26.07337
12/20/2019,14,30.09196
12/20/2019,15,30.61694
12/20/2019,16,40.51714
12/20/2019,17,50.92277
12/20/2019,18,61.34968
12/20/2019,19,56.63775
12/20/2019,20,54.46715
12/20/2019,21,50.68542
12/20/2019,22,45.00146
12/20/2019,23,42.19383
12/20/2019,24,40.42373
12/21/2019,1,39.69696
12/21/2019,2,39.5595
12/21/2019,3,37.72926
12/21/2019,4,37.63196
12/21/2019,5,38.05354
12/21/2019,6,38.25757
12/21/2019,7,38.75584
12/21/2019,8,38.83317
12/21/2019,9,37.36646
12/21/2019,10,34.421
12/21/2019,11,33.47783
12/21/2019,12,31.92522
12/21/2019,13,31.64601
12/21/2019,14,32.05822
12/21/2019,15,35.60815
12/21/2019,16,40.59897
12/21/2019,17,46.70155
12/21/2019,18,52.32962
12/21/2019,19,48.89717
12/21/2019,20,45.67045
12/21/2019,21,42.74713
12/21/2019,22,40.4274
12/21/2019,23,40.68411
12/21/2019,24,39.68812
12/22/2019,1,38.26236
12/22/2019,2,38.27093
12/22/2019,3,36.72891
12/22/2019,4,35.49217
12/22/2019,5,35.4196
12/22/2019,6,37.33348
12/22/2019,7,38.47788
12/22/2019,8,38.44775
12/22/2019,9,37.48018
12/22/2019,10,37.05927
12/22/2019,11,36.13272
12/22/2019,12,32.27144
12/22/2019,13,32.53885
12/22/2019,14,31.91681
12/22/2019,15,36.52093
12/22/2019,16,40.95422
12/22/2019,17,47.91945
12/22/2019,18,59.1498
12/22/2019,19,58.69554
12/22/2019,20,53.19896
12/22/2019,21,48.27737
12/22/2019,22,45.06928
12/22/2019,23,41.18087
12/22/2019,24,38.58239
12/23/2019,1,38.16389
12/23/2019,2,36.04324
12/23/2019,3,34.90275
12/23/2019,4,34.10634
12/23/2019,5,36.35476
12/23/2019,6,38.76792
12/23/2019,7,42.77185
12/23/2019,8,47.87761
12/23/2019,9,48.02435
12/23/2019,10,46.75352
12/23/2019,11,44.30994
12/23/2019,12,42.64438
12/23/2019,13,43.15609
12/23/2019,14,43.40252
12/23/2019,15,43.91167
12/23/2019,16,44.41682
12/23/2019,17,54.3151
12/23/2019,18,74.38345
12/23/2019,19,62.93298
12/23/2019,20,57.06549
12/23/2019,21,53.02676
12/23/2019,22,46.08814
12/23/2019,23,44.0586
12/23/2019,24,42.16682
12/24/2019,1,38.72078
12/24/2019,2,37.2963
12/24/2019,3,37.1758
12/24/2019,4,37.14547
12/24/2019,5,37.34102
12/24/2019,6,38.80535
12/24/2019,7,43.44254
12/24/2019,8,44.13025
12/24/2019,9,39.66449
12/24/2019,10,40.00736
12/24/2019,11,37.69281
12/24/2019,12,34.44723
12/24/2019,13,32.94542
12/24/2019,14,32.4677
12/24/2019,15,34.31732
12/24/2019,16,39.02698
12/24/2019,17,46.59684
12/24/2019,18,55.40824
12/24/2019,19,49.83765
12/24/2019,20,47.14508
12/24/2019,21,45.4484
12/24/2019,22,42.22843
12/24/2019,23,43.15556
12/24/2019,24,40.02674
12/25/2019,1,36.53183
12/25/2019,2,34.92462
12/25/2019,3,35.40444
12/25/2019,4,34.76152
12/25/2019,5,34.84015
12/25/2019,6,35.79733
12/25/2019,7,35.95122
12/25/2019,8,34.58
12/25/2019,9,37.24707
12/25/2019,10,35.98599
12/25/2019,11,33.67247
12/25/2019,12,32.81394
12/25/2019,13,32.45384
12/25/2019,14,32.89841
12/25/2019,15,36.23522
12/25/2019,16,37.5
12/25/2019,17,43.22562
12/25/2019,18,48.20208
12/25/2019,19,46.23162
12/25/2019,20,45.15329
12/25/2019,21,45.00214
12/25/2019,22,40.8478
12/25/2019,23,40.20064
12/25/2019,24,38.18093
12/26/2019,1,36.38185
12/26/2019,2,35.15414
12/26/2019,3,35.63024
12/26/2019,4,35.13071
12/26/2019,5,37.67869
12/26/2019,6,42.15917
12/26/2019,7,45.50196
12/26/2019,8,47.89052
12/26/2019,9,46.95872
12/26/2019,10,45.43008
12/26/2019,11,42.93662
12/26/2019,12,41.18521
12/26/2019,13,39.68757
12/26/2019,14,39.29349
12/26/2019,15,39.31835
12/26/2019,16,41.19565
12/26/2019,17,51.79516
12/26/2019,18,69.47867
12/26/2019,19,65.02232
12/26/2019,20,64.55524
12/26/2019,21,52.32683
12/26/2019,22,44.86516
12/26/2019,23,42.66626
12/26/2019,24,40.15022
12/27/2019,1,36.50775
12/27/2019,2,36.10744
12/27/2019,3,35.69666
12/27/2019,4,36.31009
12/27/2019,5,38.67597
12/27/2019,6,41.21562
12/27/2019,7,46.43266
12/27/2019,8,43.31185
12/27/2019,9,37.43267
12/27/2019,10,33.93515
12/27/2019,11,32.63172
12/27/2019,12,28.01309
12/27/2019,13,26.25422
12/27/2019,14,25.62847
12/27/2019,15,29.0385
12/27/2019,16,34.98771
12/27/2019,17,42.53696
12/27/2019,18,58.49704
12/27/2019,19,54.72662
12/27/2019,20,52.59562
12/27/2019,21,47.37213
12/27/2019,22,44.85059
12/27/2019,23,42.2103
12/27/2019,24,39.48984
12/28/2019,1,39.07082
12/28/2019,2,38.2922
12/28/2019,3,38.18753
12/28/2019,4,38.12836
12/28/2019,5,38.11013
12/28/2019,6,38.79199
